"Industry","Ticker","Exchange","Stock Name","URL","Link"
"consumergoods","2238.HK","hongkong","Guangzhou Automobile","https://www.etoro.com/markets/2238.HK","Link"
"consumergoods","2331.HK","hongkong","Li Ning Co Ltd","https://www.etoro.com/markets/2331.HK","Link"
"consumergoods","2333.HK","hongkong","Great Wall Motor","https://www.etoro.com/markets/2333.HK","Link"
"consumergoods","2338.HK","hongkong","Weichai Power","https://www.etoro.com/markets/2338.HK","Link"
"consumergoods","288.HK","hongkong","WH Group Ltd","https://www.etoro.com/markets/288.HK","Link"
"consumergoods","341.HK","hongkong","Cafe de Coral Holdings Ltd","https://www.etoro.com/markets/341.HK","Link"
"consumergoods","6055.HK","hongkong","China Tobacco International HK Co Ltd","https://www.etoro.com/markets/6055.HK","Link"
"consumergoods","6185.HK","hongkong","CanSino Biologics Inc","https://www.etoro.com/markets/6185.HK","Link"
"consumergoods","9866.HK","hongkong","NIO Inc Class A","https://www.etoro.com/markets/9866.HK","Link"
"consumergoods","9926.HK","hongkong","Akeso Inc","https://www.etoro.com/markets/9926.HK","Link"
"consumergoods","AAK.ST","stockholm","AAK AB","https://www.etoro.com/markets/AAK.ST","Link"
"consumergoods","AAPL","nasdaq","Apple","https://www.etoro.com/markets/AAPL","Link"
"consumergoods","ABC","nyse","AmerisourceBergen Corp","https://www.etoro.com/markets/ABC","Link"
"consumergoods","ABCL","nasdaq","AbCellera Biologics Inc.","https://www.etoro.com/markets/ABCL","Link"
"consumergoods","ABEV","nyse","Ambev ADR","https://www.etoro.com/markets/ABEV","Link"
"consumergoods","ABF.L","london","Associated British Foods","https://www.etoro.com/markets/ABF.L","Link"
"consumergoods","ABI.BR","brussels","Anheuser Busch InBev","https://www.etoro.com/markets/ABI.BR","Link"
"consumergoods","ABMD","nasdaq","ABIOMED Inc","https://www.etoro.com/markets/ABMD","Link"
"consumergoods","ACAD","nasdaq","ACADIA Pharmaceuticals Inc","https://www.etoro.com/markets/ACAD","Link"
"consumergoods","ACHC","nasdaq","Acadia Healthcare Company Inc.","https://www.etoro.com/markets/ACHC","Link"
"consumergoods","ACI","nyse","Albertsons Cos Inc","https://www.etoro.com/markets/ACI","Link"
"consumergoods","AD.NV","amsterdam","Koninklijke Ahold NV","https://www.etoro.com/markets/AD.NV","Link"
"consumergoods","ADGI","nasdaq","Adagio Therapeutics Inc","https://www.etoro.com/markets/ADGI","Link"
"consumergoods","ADM","nyse","Archer-Daniels-Midland Co","https://www.etoro.com/markets/ADM","Link"
"consumergoods","ADMP","nasdaq","Adamis Pharmaceuticals Corp","https://www.etoro.com/markets/ADMP","Link"
"consumergoods","ADNT","nyse","Adient plc","https://www.etoro.com/markets/ADNT","Link"
"consumergoods","ADS.DE","frankfurt","Adidas AG","https://www.etoro.com/markets/ADS.DE","Link"
"consumergoods","ADVM","nasdaq","Adverum Biotechnologies Inc","https://www.etoro.com/markets/ADVM","Link"
"consumergoods","ADYEN.NV","amsterdam","Adyen NV","https://www.etoro.com/markets/ADYEN.NV","Link"
"consumergoods","AEO","nyse","American Eagle Outfitters Inc","https://www.etoro.com/markets/AEO","Link"
"consumergoods","AF.PA","paris","Air France-KLM","https://www.etoro.com/markets/AF.PA","Link"
"consumergoods","AFRM","nasdaq","Affirm","https://www.etoro.com/markets/AFRM","Link"
"consumergoods","AGL","nyse","agilon health inc.","https://www.etoro.com/markets/AGL","Link"
"consumergoods","AGL.MI","borsaitaliana","Autogrill","https://www.etoro.com/markets/AGL.MI","Link"
"consumergoods","AGRO","nyse","Adecoagro S.A.","https://www.etoro.com/markets/AGRO","Link"
"consumergoods","AGRX","nasdaq","Agile Therapeutics Inc","https://www.etoro.com/markets/AGRX","Link"
"consumergoods","AHCO","nasdaq","AdaptHealth Corp.","https://www.etoro.com/markets/AHCO","Link"
"consumergoods","ALC.ZU","zurich","Alcon Inc.","https://www.etoro.com/markets/ALC.ZU","Link"
"consumergoods","ALDX","nasdaq","Aldeyra Therapeutics Inc","https://www.etoro.com/markets/ALDX","Link"
"consumergoods","ALGN","nasdaq","Align Technology Inc","https://www.etoro.com/markets/ALGN","Link"
"consumergoods","ALGT","nasdaq","Allegiant Travel Company","https://www.etoro.com/markets/ALGT","Link"
"consumergoods","ALKS","nasdaq","Alkermes plc","https://www.etoro.com/markets/ALKS","Link"
"consumergoods","ALLO","nasdaq","Allogene Therapeutics Inc.","https://www.etoro.com/markets/ALLO","Link"
"consumergoods","ALM.MC","bolsademadrid","Laboratorios Almirall SA","https://www.etoro.com/markets/ALM.MC","Link"
"consumergoods","ALNY","nasdaq","Alnylam Pharmaceuticals Inc","https://www.etoro.com/markets/ALNY","Link"
"consumergoods","ALSN","nyse","Allison Transmission Holdings Inc","https://www.etoro.com/markets/ALSN","Link"
"consumergoods","ALV","nyse","Autoliv Inc","https://www.etoro.com/markets/ALV","Link"
"consumergoods","AM","nyse","Antero Midstream Corp","https://www.etoro.com/markets/AM","Link"
"consumergoods","AMBUB.CO","copenhagen","Ambu A/S","https://www.etoro.com/markets/AMBUB.CO","Link"
"consumergoods","AMC","nyse","AMC Entertainment Holdings Inc","https://www.etoro.com/markets/AMC","Link"
"consumergoods","AMED","nasdaq","Amedisys Inc","https://www.etoro.com/markets/AMED","Link"
"consumergoods","AML.L","london","Aston Martin Lagonda Global Holdings PLC","https://www.etoro.com/markets/AML.L","Link"
"consumergoods","AMN","nyse","AMN Healthcare Services Inc.","https://www.etoro.com/markets/AMN","Link"
"consumergoods","ANDE","nasdaq","Andersons Inc","https://www.etoro.com/markets/ANDE","Link"
"consumergoods","APLS","nasdaq","Apellis Pharmaceuticals Inc.","https://www.etoro.com/markets/APLS","Link"
"consumergoods","APP","nasdaq","Applovin Corp","https://www.etoro.com/markets/APP","Link"
"consumergoods","APPS.MC","bolsademadrid","Applus Services SA","https://www.etoro.com/markets/APPS.MC","Link"
"consumergoods","APRN","nyse","Blue Apron Holdings Inc.","https://www.etoro.com/markets/APRN","Link"
"consumergoods","APTV","nyse","Aptiv PLC","https://www.etoro.com/markets/APTV","Link"
"consumergoods","AR.US","nyse","Antero Resources Corp","https://www.etoro.com/markets/AR.US","Link"
"consumergoods","ARCH","nyse","Arch Resources Inc","https://www.etoro.com/markets/ARCH","Link"
"consumergoods","ARCT","nasdaq","Arcturus Therapeutics Holdings Inc","https://www.etoro.com/markets/ARCT","Link"
"consumergoods","ARGX","nasdaq","Argenx SE","https://www.etoro.com/markets/ARGX","Link"
"consumergoods","ARGX.BR","brussels","Argenx Se","https://www.etoro.com/markets/ARGX.BR","Link"
"consumergoods","ARVL","nasdaq","Arrival","https://www.etoro.com/markets/ARVL","Link"
"consumergoods","ARVN","nasdaq","Arvinas Inc.","https://www.etoro.com/markets/ARVN","Link"
"consumergoods","ARWR","nasdaq","Arrowhead Pharmaceuticals Inc","https://www.etoro.com/markets/ARWR","Link"
"consumergoods","ASGN","nyse","ASGN Incorporated","https://www.etoro.com/markets/ASGN","Link"
"consumergoods","ASND","nasdaq","Ascendis Pharma","https://www.etoro.com/markets/ASND","Link"
"consumergoods","ASO","nasdaq","Academy Sports and Outdoors Inc.","https://www.etoro.com/markets/ASO","Link"
"consumergoods","ASXC","nyse","Asensus Surgical Inc.","https://www.etoro.com/markets/ASXC","Link"
"consumergoods","ATGE","nyse","Adtalem Global Education Inc","https://www.etoro.com/markets/ATGE","Link"
"consumergoods","ATHX","nasdaq","Athersys Inc","https://www.etoro.com/markets/ATHX","Link"
"consumergoods","ATNX","nasdaq","Athenex Inc","https://www.etoro.com/markets/ATNX","Link"
"consumergoods","ATR","nyse","AptarGroup Inc.","https://www.etoro.com/markets/ATR","Link"
"consumergoods","ATRA","nasdaq","Atara Biotherapeutics Inc","https://www.etoro.com/markets/ATRA","Link"
"consumergoods","ATST.L","london","Alliance Trust PLC","https://www.etoro.com/markets/ATST.L","Link"
"consumergoods","AUPH","nasdaq","Aurinia Pharmaceuticals Inc.","https://www.etoro.com/markets/AUPH","Link"
"consumergoods","AVNT","nyse","Avient Corporation","https://www.etoro.com/markets/AVNT","Link"
"consumergoods","AVTR","nyse","Avantor Inc","https://www.etoro.com/markets/AVTR","Link"
"consumergoods","AVV.L","london","AVEVA Group PLC","https://www.etoro.com/markets/AVV.L","Link"
"consumergoods","AVXL","nasdaq","Anavex Life Sciences Corp","https://www.etoro.com/markets/AVXL","Link"
"consumergoods","AVY","nyse","Avery Dennison Corp","https://www.etoro.com/markets/AVY","Link"
"consumergoods","AXGN","nasdaq","Axogen Inc.","https://www.etoro.com/markets/AXGN","Link"
"consumergoods","AXL","nyse","American Axle & Manufacturing Holdings Inc","https://www.etoro.com/markets/AXL","Link"
"consumergoods","AXNX","nasdaq","Axonics Inc.","https://www.etoro.com/markets/AXNX","Link"
"consumergoods","AXSM","nasdaq","Axsome Therapeutics Inc","https://www.etoro.com/markets/AXSM","Link"
"consumergoods","AY","nasdaq","Atlantica Sustainable Infrastructure PLC","https://www.etoro.com/markets/AY","Link"
"consumergoods","AYRO","nasdaq","AYRO Inc","https://www.etoro.com/markets/AYRO","Link"
"consumergoods","AYTU","nasdaq","Aytu BioScience Inc","https://www.etoro.com/markets/AYTU","Link"
"consumergoods","AZN","nasdaq","AstraZeneca PLC ADR","https://www.etoro.com/markets/AZN","Link"
"consumergoods","AZUL","nyse","Azul SA","https://www.etoro.com/markets/AZUL","Link"
"consumergoods","B4B.DE","frankfurt","METRO AG","https://www.etoro.com/markets/B4B.DE","Link"
"consumergoods","BAKK.L","london","Bakkavor","https://www.etoro.com/markets/BAKK.L","Link"
"consumergoods","BALL","nyse","Ball Corp","https://www.etoro.com/markets/BALL","Link"
"consumergoods","BALY","nyse","Ballys Corporation","https://www.etoro.com/markets/BALY","Link"
"consumergoods","BARN.ZU","zurich","Barry Callebaut AG","https://www.etoro.com/markets/BARN.ZU","Link"
"consumergoods","BATS.L","london","British American Tobacco","https://www.etoro.com/markets/BATS.L","Link"
"consumergoods","BB.PA","paris","Societe BIC SA","https://www.etoro.com/markets/BB.PA","Link"
"consumergoods","BBIO","nasdaq","Bridgebio Pharma Inc","https://www.etoro.com/markets/BBIO","Link"
"consumergoods","BBOX.L","london","Tritax Big Box REIT Plc","https://www.etoro.com/markets/BBOX.L","Link"
"consumergoods","BC","nyse","Brunswick Corp","https://www.etoro.com/markets/BC","Link"
"consumergoods","BCO","nyse","Brinks Co","https://www.etoro.com/markets/BCO","Link"
"consumergoods","BCRX","nasdaq","BioCryst Pharmaceuticals Inc","https://www.etoro.com/markets/BCRX","Link"
"consumergoods","BEAM","nasdaq","Beam Therapeutics Inc.","https://www.etoro.com/markets/BEAM","Link"
"consumergoods","BEI.DE","frankfurt","Beiersdorf AG","https://www.etoro.com/markets/BEI.DE","Link"
"consumergoods","BERY","nyse","Berry Plastics Group Inc","https://www.etoro.com/markets/BERY","Link"
"consumergoods","BF-B","nyse","Brown-Forman Corporation","https://www.etoro.com/markets/BF-B","Link"
"consumergoods","BFAM","nyse","Bright Horizons Family Solutions","https://www.etoro.com/markets/BFAM","Link"
"consumergoods","BFLY","nyse","Butterfly Network Inc.","https://www.etoro.com/markets/BFLY","Link"
"consumergoods","BG","nyse","Bunge Ltd","https://www.etoro.com/markets/BG","Link"
"consumergoods","BGEO.L","london","Bank of Georgia Group PLC","https://www.etoro.com/markets/BGEO.L","Link"
"consumergoods","BGNE","nasdaq","BeiGene Ltd","https://www.etoro.com/markets/BGNE","Link"
"consumergoods","BGS","nyse","B&G Foods Inc.","https://www.etoro.com/markets/BGS","Link"
"consumergoods","BHVN","nyse","Biohaven Pharmaceutical Holding Co Ltd","https://www.etoro.com/markets/BHVN","Link"
"consumergoods","BILI","nasdaq","Bilibili","https://www.etoro.com/markets/BILI","Link"
"consumergoods","BIM.PA","paris","BioMerieux","https://www.etoro.com/markets/BIM.PA","Link"
"consumergoods","BIO","nyse","Bio-Rad Laboratories Inc","https://www.etoro.com/markets/BIO","Link"
"consumergoods","BJ","nyse","BJ's Wholesale Club Holdings Inc","https://www.etoro.com/markets/BJ","Link"
"consumergoods","BKD","nyse","Brookdale Senior Living Inc","https://www.etoro.com/markets/BKD","Link"
"consumergoods","BLD","nyse","TopBuild Corp.","https://www.etoro.com/markets/BLD","Link"
"consumergoods","BLFS","nasdaq","BioLife Solutions Inc","https://www.etoro.com/markets/BLFS","Link"
"consumergoods","BLUE","nasdaq","Bluebird Bio Inc","https://www.etoro.com/markets/BLUE","Link"
"consumergoods","BMRN","nasdaq","BioMarin Pharmaceutical Inc","https://www.etoro.com/markets/BMRN","Link"
"consumergoods","BMW.DE","frankfurt","Bayerische Motoren Werke Aktiengesellschaft","https://www.etoro.com/markets/BMW.DE","Link"
"consumergoods","BN.PA","paris","Danone S.A","https://www.etoro.com/markets/BN.PA","Link"
"consumergoods","BNGO","nasdaq","BioNano Genomics Inc","https://www.etoro.com/markets/BNGO","Link"
"consumergoods","BNTX","nasdaq","BioNTech SE","https://www.etoro.com/markets/BNTX","Link"
"consumergoods","BOOT","nyse","Boot Barn Holdings Inc","https://www.etoro.com/markets/BOOT","Link"
"consumergoods","BOSS.DE","frankfurt","HUGO BOSS","https://www.etoro.com/markets/BOSS.DE","Link"
"consumergoods","BOY.L","london","Bodycote PLC","https://www.etoro.com/markets/BOY.L","Link"
"consumergoods","BPMC","nasdaq","Blueprint Medicines Corp","https://www.etoro.com/markets/BPMC","Link"
"consumergoods","BRFS","nyse","BRF SA","https://www.etoro.com/markets/BRFS","Link"
"consumergoods","BRKR","nasdaq","Bruker Corp","https://www.etoro.com/markets/BRKR","Link"
"consumergoods","BROS","nyse","Dutch Bros Inc.","https://www.etoro.com/markets/BROS","Link"
"consumergoods","BSX.US","nyse","Boston Scientific Corp","https://www.etoro.com/markets/BSX.US","Link"
"consumergoods","BTI","nyse","British American Tobacco PLC ADR","https://www.etoro.com/markets/BTI","Link"
"consumergoods","BUD","nyse","Anheuser-Busch Inbev Sa","https://www.etoro.com/markets/BUD","Link"
"consumergoods","BVI.PA","paris","Bureau Veritas SA","https://www.etoro.com/markets/BVI.PA","Link"
"consumergoods","BVIC.L","london","Britvic PLC","https://www.etoro.com/markets/BVIC.L","Link"
"consumergoods","BWA","nyse","BorgWarner Inc","https://www.etoro.com/markets/BWA","Link"
"consumergoods","BYG.L","london","Big Yellow Group PLC","https://www.etoro.com/markets/BYG.L","Link"
"consumergoods","CA.PA","paris","Carrefour SA","https://www.etoro.com/markets/CA.PA","Link"
"consumergoods","CAG","nyse","ConAgra Foods Inc","https://www.etoro.com/markets/CAG","Link"
"consumergoods","CAH","nyse","Cardinal Health Inc","https://www.etoro.com/markets/CAH","Link"
"consumergoods","CAKE","nasdaq","The Cheesecake Factory Inc","https://www.etoro.com/markets/CAKE","Link"
"consumergoods","CAL","nyse","Caleres Inc","https://www.etoro.com/markets/CAL","Link"
"consumergoods","CBRL","nasdaq","Cracker Barrel Old Country Store Inc.","https://www.etoro.com/markets/CBRL","Link"
"consumergoods","CCEP","nyse","Coca-Cola Europacific partners","https://www.etoro.com/markets/CCEP","Link"
"consumergoods","CCH.L","london","Coca Cola Hellenic","https://www.etoro.com/markets/CCH.L","Link"
"consumergoods","CCK","nyse","Crown Holdings Inc","https://www.etoro.com/markets/CCK","Link"
"consumergoods","CCL","nyse","Carnival Corp","https://www.etoro.com/markets/CCL","Link"
"consumergoods","CCL.L","london","Carnival","https://www.etoro.com/markets/CCL.L","Link"
"consumergoods","CCXI","nasdaq","ChemoCentryx Inc.","https://www.etoro.com/markets/CCXI","Link"
"consumergoods","CDEV","nasdaq","Centennial Resource Development Inc/DE","https://www.etoro.com/markets/CDEV","Link"
"consumergoods","CDI.PA","paris","Christian Dior","https://www.etoro.com/markets/CDI.PA","Link"
"consumergoods","CDMO","nasdaq","Avid Bioservices Inc.","https://www.etoro.com/markets/CDMO","Link"
"consumergoods","CDNA","nasdaq","CareDx Inc","https://www.etoro.com/markets/CDNA","Link"
"consumergoods","CEC.DE","frankfurt","Ceconomy St","https://www.etoro.com/markets/CEC.DE","Link"
"consumergoods","CELH","nasdaq","Celsius Holdings Inc.","https://www.etoro.com/markets/CELH","Link"
"consumergoods","CEMI","nasdaq","Chembio Diagnostics Inc","https://www.etoro.com/markets/CEMI","Link"
"consumergoods","CENN","nasdaq","Cenntro Electric Group Limited","https://www.etoro.com/markets/CENN","Link"
"consumergoods","CENTA","nasdaq","Central Garden & Pet Company","https://www.etoro.com/markets/CENTA","Link"
"consumergoods","CERS","nasdaq","Cerus Corp","https://www.etoro.com/markets/CERS","Link"
"consumergoods","CERT","nasdaq","Certara Inc.","https://www.etoro.com/markets/CERT","Link"
"consumergoods","CGC","nasdaq","Canopy Growth Corp","https://www.etoro.com/markets/CGC","Link"
"consumergoods","CHD","nyse","Church & Dwight Co Inc","https://www.etoro.com/markets/CHD","Link"
"consumergoods","CHE","nyse","Chemed Corp","https://www.etoro.com/markets/CHE","Link"
"consumergoods","CHEF","nasdaq","The Chefs' Warehouse Inc","https://www.etoro.com/markets/CHEF","Link"
"consumergoods","CHGG","nyse","Chegg Inc","https://www.etoro.com/markets/CHGG","Link"
"consumergoods","CHH","nyse","Choice Hotels International Inc","https://www.etoro.com/markets/CHH","Link"
"consumergoods","CHRS","nasdaq","Coherus Biosciences Inc","https://www.etoro.com/markets/CHRS","Link"
"consumergoods","CHWY","nyse","Chewy","https://www.etoro.com/markets/CHWY","Link"
"consumergoods","CL","nyse","Colgate-Palmolive","https://www.etoro.com/markets/CL","Link"
"consumergoods","CLDX","nasdaq","Celldex Therapeutics Inc","https://www.etoro.com/markets/CLDX","Link"
"consumergoods","CLNE","nasdaq","Clean Energy Fuels Corp","https://www.etoro.com/markets/CLNE","Link"
"consumergoods","CLSK","nasdaq","Cleanspark Inc","https://www.etoro.com/markets/CLSK","Link"
"consumergoods","CLVS","nasdaq","Clovis Oncology Inc","https://www.etoro.com/markets/CLVS","Link"
"consumergoods","CLX","nyse","Clorox Co","https://www.etoro.com/markets/CLX","Link"
"consumergoods","CMCSA","nasdaq","Comcast Corp","https://www.etoro.com/markets/CMCSA","Link"
"consumergoods","CMPS","nasdaq","COMPASS Pathways plc","https://www.etoro.com/markets/CMPS","Link"
"consumergoods","CNE.L","london","Cairn Energy PLC","https://www.etoro.com/markets/CNE.L","Link"
